gene,z,logFC,pvals,p_adj,is_known_marker
Gps1,4.961139,0.25856516,7.008086713897035e-07,4.0880149837633456e-06,False
A430005L14Rik,4.956953,0.39286405,7.160724424944113e-07,4.1732370514313456e-06,False
Bmper,4.953481,1.2255179,7.289741979578532e-07,4.247134604175145e-06,False
Prpf4b,4.953398,0.24613844,7.292855788464511e-07,4.247655719276393e-06,False
Slc2a1,4.951953,1.4456787,7.347241632365001e-07,4.278030349918885e-06,False
Atp5a1,4.949594,0.10926139,7.436849662812784e-07,4.328888859384851e-06,False
Sdf4,4.94167,0.35575104,7.745630412442217e-07,4.505885120478163e-06,False
Myo1e,4.9351244,2.176399,8.009960853216402e-07,4.65682383869103e-06,False
Slc35a3,4.9324,0.9026482,8.122529006404641e-07,4.720834578001167e-06,False
Sumf1,4.9293103,1.2395221,8.252041855518226e-07,4.794651762986136e-06,False
Mrps18a,4.9268017,0.3062626,8.358644515752174e-07,4.853643731401118e-06,False
Prex2,4.9267187,2.0061092,8.362196992975569e-07,4.854233795831344e-06,False
Mtg1,4.925506,0.9569899,8.414229041703835e-07,4.881477103036365e-06,False
Nme6,4.92431,0.5381379,8.465853663408601e-07,4.909938583756885e-06,False
Hmgcs1,4.9227815,0.4704058,8.532262482890413e-07,4.945456440340388e-06,False
Amotl2,4.9187946,0.49917352,8.707872703459606e-07,5.045715279185995e-06,False
Wipi1,4.918147,1.0057888,8.73673613490839e-07,5.060907775000353e-06,False
Pcyox1l,4.916253,0.7981907,8.821635369970366e-07,5.10854097869479e-06,False
Adprh,4.9157715,0.29339916,8.843358966335407e-07,5.119571907340997e-06,False
Mr1,4.9093924,3.3379264,9.135911120710964e-07,5.279353953480893e-06,False
Smarca2,4.9023485,0.36047304,9.46976048873391e-07,5.465673884013218e-06,False
Fastkd1,4.8993583,1.1055449,9.615013030410553e-07,5.54616438785496e-06,False
Phpt1,4.8979297,0.36312768,9.685166368027894e-07,5.583265033665236e-06,False
Rnpepl1,4.8974314,0.6683495,9.709754187796397e-07,5.595753851256707e-06,False
Ints4,4.893328,0.5343041,9.91449072181707e-07,5.703439673124645e-06,False
Lrpprc,4.8900886,0.5680341,1.0079053943011581e-06,5.794623412895724e-06,False
Nqo2,4.8866997,1.2759385,1.025402534504776e-06,5.891677906900903e-06,False
Zbtb8os,4.881749,0.44969556,1.0514885059135112e-06,6.039747453384961e-06,False
Evc,4.877945,1.3616813,1.071967238520939e-06,6.155529846400316e-06,False
Camk2g,4.875952,0.61582726,1.0828511792307003e-06,6.214299466055884e-06,False
Parn,4.87351,0.7675685,1.0963289866564284e-06,6.2878754796575916e-06,False
Gcdh,4.8685093,0.8302584,1.12443188779712e-06,6.439408109081112e-06,False
Plcd4,4.8648877,2.811416,1.1452169674164837e-06,6.554517804839737e-06,False
Hdac8,4.864323,0.6347545,1.14849182143287e-06,6.569332029409355e-06,False
Chd1l,4.862479,1.4499688,1.1592461037899458e-06,6.6279978239745226e-06,False
Glyctk,4.8590403,2.8851051,1.1795607685870627e-06,6.736663566002833e-06,False
Fam124a,4.8589907,1.254941,1.1798576870913576e-06,6.736663566002833e-06,False
Fsd1,4.851864,0.91605645,1.2230656047581645e-06,6.97712447376051e-06,False
Mdn1,4.8353014,0.61220884,1.3294401961272492e-06,7.574919890943561e-06,False
Slc30a7,4.833125,0.82510656,1.344061771607666e-06,7.655951859166405e-06,False
Kat2b,4.83168,0.99083996,1.3538576173412911e-06,7.709455798362087e-06,False
Kctd17,4.830617,0.7043672,1.3611075530743851e-06,7.748434699075151e-06,False
Mnd1,4.8263307,0.9885272,1.3907143165331212e-06,7.907570203246406e-06,False
Ino80b,4.825999,0.3657526,1.393035101172026e-06,7.91841366240909e-06,False
Mageh1,4.821829,0.33726728,1.422479479891832e-06,8.078585983872336e-06,False
Rps24,4.82143,0.076805346,1.4253260193682696e-06,8.092350840904571e-06,False
Sema6d,4.820367,0.92003393,1.4329435956510917e-06,8.130397114889275e-06,False
Ears2,4.8192873,1.4316062,1.4407202595677337e-06,8.17005779196055e-06,False
Ptrhd1,4.814403,0.5270535,1.4764044854708553e-06,8.364980890298015e-06,False
Thbs4,4.8128915,2.0442317,1.4876207736160797e-06,8.426035509392763e-06,False
Zfp651,4.8109646,1.0992075,1.5020372823014452e-06,8.502659433885643e-06,False
Asxl2,4.8079243,0.3778501,1.5250540400837844e-06,8.627847848998981e-06,False
Megf10,4.805117,2.8522575,1.5466108384671667e-06,8.74463362996251e-06,False
Tor1b,4.80108,0.48631975,1.5781208199305116e-06,8.92015781826641e-06,False
Samhd1,4.799801,0.59162414,1.5882335779198566e-06,8.97466857035965e-06,False
Nifk,4.796844,0.3271517,1.6118501304663712e-06,9.097375301384806e-06,False
Dhx33,4.7950997,1.05791,1.6259391503346264e-06,9.166082296982155e-06,False
Dus4l,4.7918606,1.0873452,1.6524191438241685e-06,9.304398350588632e-06,False
Usp40,4.7917275,0.521718,1.6535143065497173e-06,9.307826562663247e-06,False
Dpp8,4.781195,0.4531463,1.7425600168468926e-06,9.79467141334293e-06,False
Eps15,4.780697,0.6488873,1.746885745784064e-06,9.816102844557017e-06,False
Dhdh,4.7779727,1.3641273,1.7707160704399268e-06,9.947089777560835e-06,False
Zfp593,4.7775903,0.649127,1.7740830038566853e-06,9.963079404581308e-06,False
Ado,4.775032,0.4948251,1.796785836775552e-06,1.0087616347916483e-05,False
Insig1,4.769583,0.48757577,1.8460740975560207e-06,1.0361293886546829e-05,False
2010320M18Rik,4.762839,0.561904,1.9088842344454367e-06,1.069813627029318e-05,False
Tank,4.7611275,0.45144138,1.925142404425799e-06,1.0784713973262506e-05,False
Myl12a,4.760862,0.2670952,1.927679853066348e-06,1.0793992015165837e-05,False
Peg12,4.7597322,1.5718231,1.938499901517432e-06,1.0851403806710187e-05,False
Eif6,4.7594995,0.2255942,1.9407347899191025e-06,1.086073776148003e-05,False
Aldh1l1,4.7547483,3.039975,1.9869358698646364e-06,1.111603788755898e-05,True
Fam210a,4.75126,0.6207106,2.0215305397368284e-06,1.130627498539543e-05,False
Fam49b,4.7471733,0.37933034,2.0627917555718982e-06,1.1523576009892166e-05,False
Fzd1,4.7434688,1.0872788,2.1008932640212895e-06,1.172957881566612e-05,False
Tmem214,4.7410765,0.7572315,2.125855122149943e-06,1.1862023668462903e-05,False
Med29,4.7407446,0.38299155,2.1293444947901622e-06,1.187803097807896e-05,False
Abhd6,4.739432,1.1809413,2.143181369792966e-06,1.1951190604264732e-05,False
Gemin5,4.7393823,0.76850736,2.1437085189634162e-06,1.1951190604264732e-05,False
Stx17,4.7390833,0.90324664,2.1468740299970512e-06,1.1961869595375129e-05,False
Npc2,4.738884,0.19012459,2.1489868641877164e-06,1.1970157041236525e-05,False
Pappa,4.7371397,3.653085,2.167559542741627e-06,1.2063077083027625e-05,False
Vps37a,4.736558,0.4859689,2.1737846200692424e-06,1.2094204605670124e-05,False
Fzd9,4.7353787,4.4703093,2.1864654169633357e-06,1.2157687860331575e-05,False
Pura,4.734847,0.2269159,2.1922039019535025e-06,1.218605590458556e-05,False
Pepd,4.733734,0.8442609,2.2042657351635414e-06,1.2249547591549078e-05,False
Tob2,4.728966,0.54260856,2.2566586405170436e-06,1.2526157111617082e-05,False
Tigd2,4.7285843,0.52300286,2.260908740523334e-06,1.2546109708575264e-05,False
Etfa,4.7264743,0.2965353,2.2845154298007297e-06,1.267343211911773e-05,False
Trpm3,4.7255607,3.3809865,2.294812079194836e-06,1.2726864208551136e-05,False
Jpx,4.725162,0.7571711,2.299319114201321e-06,1.2748165853620823e-05,False
Bola1,4.7210755,0.3019534,2.34600896215123e-06,1.298446082319618e-05,False
Sec61a1,4.7173877,0.38039562,2.3889240009060368e-06,1.3210521945489927e-05,False
Pum3,4.7135997,0.42266116,2.433782971506334e-06,1.3450814984597091e-05,False
Tmf1,4.7099786,0.44330326,2.4774299372903886e-06,1.3688086480889361e-05,False
Traf3,4.7069716,0.9867718,2.514238930775625e-06,1.3879440120021542e-05,False
Max,4.701373,0.47021592,2.584176085554557e-06,1.4261403143433871e-05,False
Gcat,4.699596,0.9503013,2.606769534013594e-06,1.4381943531705442e-05,False
Nubpl,4.698798,0.94144887,2.6169664033657292e-06,1.4434040344097028e-05,False
Pttg1ip,4.6984663,0.5408695,2.6212263880983486e-06,1.4453371317146151e-05,False
Slc35a4,4.6950936,0.52225554,2.6648435448949994e-06,1.4685413361861617e-05,False
Glrx2,4.692303,0.25374317,2.7014664608898036e-06,1.4882949509202633e-05,False
Vdac2,4.6919208,0.17161474,2.7065177469042213e-06,1.49064872397122e-05,False
mt-Co3,4.688831,0.09245653,2.7477016496135575e-06,1.5124607958571721e-05,False
Ufl1,4.687585,0.5087791,2.7644776251705526e-06,1.5199464885992303e-05,False
Adcy2,4.686655,2.0637274,2.777067733831576e-06,1.5255539425316458e-05,False
Svip,4.6861897,0.67816067,2.783383403308556e-06,1.5285846472287646e-05,False
Pex6,4.683964,0.6810602,2.8137996929271985e-06,1.5448454481621816e-05,False
Dnajb11,4.6803255,0.3509825,2.8641976231746866e-06,1.571613483656546e-05,False
2410002F23Rik,4.678814,0.31635475,2.885392957674194e-06,1.5823362698259712e-05,False
Dirc2,4.6780996,0.80092895,2.895460614553296e-06,1.5874024835845183e-05,False
Mrpl23,4.6766376,0.26319903,2.9161693614278264e-06,1.5982979784755777e-05,False
Prps1l3,4.6765213,0.6922287,2.917822735634291e-06,1.5987463308704466e-05,False
Sdhc,4.67084,0.2817308,2.999706378069455e-06,1.6426718274641288e-05,False
Znrf3,4.6691623,1.307996,3.0243070566212645e-06,1.6556697012778714e-05,False
B230307C23Rik,4.66265,1.0868272,3.121632897221914e-06,1.7055361695669487e-05,False
Spg21,4.660158,0.36372486,3.1596639148245503e-06,1.7253297479551235e-05,False
Fam181b,4.659444,0.516641,3.1706478450734085e-06,1.730833688159155e-05,False
Rbm38,4.653646,0.58523226,3.2611614971028973e-06,1.7787224249943675e-05,False
Larp1,4.6501575,0.3343453,3.3168140508060608e-06,1.8080462579999204e-05,False
Tmem101,4.649975,0.5139776,3.3197541486997264e-06,1.8091336746003434e-05,False
Ppp1r3g,4.6482306,3.547357,3.3479448017245058e-06,1.8239771010590753e-05,False
Gca,4.6469517,0.86269164,3.3687637035908482e-06,1.834797055293832e-05,False
Gramd1b,4.642184,1.5464451,3.447460567443294e-06,1.876591234365677e-05,False
Gpc5,4.640988,2.8916302,3.467478212833142e-06,1.8869509671712683e-05,False
Wdr18,4.632117,0.3330071,3.6194600011858796e-06,1.9651870911403276e-05,False
Stxbp4,4.6306715,0.73026824,3.6448184027951893e-06,1.9778332693818295e-05,False
Smpdl3b,4.629459,2.9306786,3.6662274810708905e-06,1.9888868412759573e-05,False
Zfp423,4.6250067,2.4071577,3.7458636478673244e-06,2.0315127332539733e-05,False
Pigz,4.6158867,1.3625642,3.914207962516916e-06,2.1210086691566037e-05,False
Phlda3,4.615089,1.3660254,3.929266473866331e-06,2.1285658376260323e-05,False
Mrpl57,4.611202,0.25371802,4.003475364352124e-06,2.166926329138442e-05,False
1810043G02Rik,4.6089425,0.90490705,4.047220568694982e-06,2.1899845763147656e-05,False
Pigf,4.6083446,0.47439727,4.058876640435416e-06,2.1956710011671403e-05,False
Rnf213,4.6062016,1.4255844,4.100908988902266e-06,2.216529148223679e-05,False
Derl1,4.6062016,0.43468302,4.100908988902266e-06,2.216529148223679e-05,False
Sp3os,4.605321,0.34683692,4.11829871478365e-06,2.225299805258167e-05,False
Scarb2,4.603992,0.39496952,4.144681258521031e-06,2.2389233589284226e-05,False
Eef2k,4.601035,0.54760444,4.203964742914584e-06,2.270307032015864e-05,False
2810402E24Rik,4.5999556,0.8960118,4.225815066711779e-06,2.281463316270712e-05,False
Fam228b,4.597397,1.6170583,4.278018717802778e-06,2.307694482526138e-05,False
Tor1aip2,4.5944567,0.4627697,4.3387823118132446e-06,2.339812754742003e-05,False
2510009E07Rik,4.582446,0.46308503,4.595683779822256e-06,2.4727802041613203e-05,False
Csad,4.5784426,0.62766755,4.684509952699005e-06,2.5198661041232788e-05,False
Rpl35,4.5772796,0.11529395,4.710616766406624e-06,2.5331973670204096e-05,False
Smim8,4.575336,0.34464312,4.754563855723158e-06,2.555394485669349e-05,False
Erlin2,4.573658,0.6444838,4.792816666026525e-06,2.574507947546496e-05,False
Coq4,4.5730767,0.6745505,4.80614123190143e-06,2.580940994314295e-05,False
Eda,4.572196,2.9385736,4.826385995951817e-06,2.591085598219406e-05,False
Ankra2,4.571532,0.38254857,4.841719118915109e-06,2.5980658862163722e-05,False
Rgs19,4.569256,0.77276486,4.894589389953947e-06,2.6247561315306415e-05,False
AW549877,4.568226,0.5340113,4.918697405421973e-06,2.6369453681336454e-05,False
Ogfod1,4.5673456,1.2900054,4.939395989592798e-06,2.647300471711469e-05,False
Tmed4,4.5671625,0.31094846,4.94370236297048e-06,2.6488667280204932e-05,False
Slc30a4,4.566515,1.0366944,4.958999405712559e-06,2.6555760947379034e-05,False
Nt5m,4.56497,0.49025622,4.995660112636116e-06,2.6744598292515418e-05,False
Galc,4.564488,0.70299816,5.007144933701852e-06,2.679858693683438e-05,False
Ccdc190,4.5636578,3.631623,5.027005752783327e-06,2.689736178432208e-05,False
Ddx27,4.5609665,0.36508656,5.091874306385931e-06,2.7229221109226136e-05,False
Mrpl11,4.559903,0.24321334,5.117721634175235e-06,2.7354320850517967e-05,False
Cyp2d22,4.556597,1.9699991,5.198895795358997e-06,2.777049026719951e-05,False
Ttf1,4.5509825,0.48330352,5.33960236120991e-06,2.8498229110763097e-05,False
Map2k1,4.5496864,0.7054435,5.372587066991547e-06,2.8666279307262675e-05,False
Pigq,4.545517,0.6732923,5.480059248354854e-06,2.9231564647230646e-05,False
Spg20,4.5448194,0.6304381,5.498242471895435e-06,2.9312218013818027e-05,False
Nol11,4.5425267,0.33129653,5.558394895835847e-06,2.96164030933748e-05,False
Lrp8,4.5417957,0.42706272,5.577706022262975e-06,2.9711025761227685e-05,False
Pdia5,4.539786,2.1654167,5.631143341089598e-06,2.998732676825649e-05,False
Noc3l,4.5394034,0.5799725,5.641356125343773e-06,3.0027369561875492e-05,False
Rabepk,4.539387,0.5300298,5.641800561393191e-06,3.0027369561875492e-05,False
Heg1,4.536264,0.74954355,5.725952655201217e-06,3.046678005779708e-05,False
Sirpa,4.534885,1.0182762,5.7634860092774545e-06,3.065796518386915e-05,False
Foxk1,4.528805,1.7992,5.931821594464058e-06,3.150961240534211e-05,False
Cox5a,4.5237384,0.1660109,6.075685973993628e-06,3.225844263533532e-05,False
Scara3,4.5237217,1.6860437,6.076163106765444e-06,3.225844263533532e-05,False
Tlk1,4.5233727,0.36131632,6.086191182014204e-06,3.230272130686906e-05,False
Ube2f,4.5216117,0.40461314,6.1370512957151255e-06,3.25636331435242e-05,False
Yars2,4.521346,0.6161549,6.144763534472466e-06,3.259551809486378e-05,False
B3gat1,4.521064,1.0576847,6.152967949738624e-06,3.2629995453047245e-05,False
Golga1,4.520333,0.46322975,6.174251612345222e-06,3.2733795459466816e-05,False
Shmt1,4.519984,0.49974313,6.184434542545e-06,3.277870194122646e-05,False
Vma21,4.515615,0.3087771,6.313332331393018e-06,3.343410832610154e-05,False
Oaf,4.5127077,2.7503912,6.400520846714922e-06,3.387709305455666e-05,False
Fance,4.510897,0.6829111,6.455407829501296e-06,3.414871488358908e-05,False
Rpp40,4.5108137,0.913885,6.457936352607289e-06,3.415265096782285e-05,False
Sfxn3,4.5083222,1.074318,6.534234177926285e-06,3.4537063775567846e-05,False
Atp6v0a2,4.5053816,0.6187906,6.625374982039686e-06,3.498015221551933e-05,False
Kif13a,4.5011787,1.1739436,6.757763784628799e-06,3.563980189418864e-05,False
Utp14b,4.4997168,0.5810326,6.804402405158189e-06,3.5875883645267924e-05,False
Mettl16,4.498654,0.31846288,6.838514622212437e-06,3.604580869031227e-05,False
Enkd1,4.498255,0.59788793,6.851348827916599e-06,3.610351465239422e-05,False
Fstl1,4.496893,0.4550238,6.895373093938115e-06,3.631550513067738e-05,False
Fam96a,4.4951153,0.2881845,6.953226419687623e-06,3.660005512827322e-05,False
Pmepa1,4.4940357,0.41177243,6.988597339230741e-06,3.6766015523787015e-05,False
Phyhipl,4.4913774,0.4656324,7.076398905537096e-06,3.72176967994159e-05,False
Prrg1,4.488321,1.1656111,7.178675010944549e-06,3.7745236547930697e-05,False
Zfp275,4.4834533,0.543638,7.3444622707410025e-06,3.859573404714773e-05,False
Cct4,4.4819083,0.15317443,7.397845288562049e-06,3.8865594558822146e-05,False
Pdxk,4.481676,1.8230363,7.405913503618816e-06,3.8889661051361863e-05,False
Pfkm,4.4816594,0.76968354,7.406490126559067e-06,3.8889661051361863e-05,False
Lemd2,4.480513,0.58319086,7.446380955441908e-06,3.9088394159682584e-05,False
Abcc5,4.4739347,0.4071,7.679322497688546e-06,4.02890771061571e-05,False
Slc19a1,4.4723067,1.5656743,7.738036088133742e-06,4.057486923035389e-05,False
Sirt3,4.4715924,0.66485184,7.763933427689199e-06,4.0699512975224206e-05,False
Lgmn,4.4713097,0.51071626,7.774194749721226e-06,4.074214493836652e-05,False
Erlin1,4.4633026,0.9186637,8.070588125769206e-06,4.222607603583839e-05,False
Manbal,4.4628377,0.39819527,8.088133890391297e-06,4.230631170489178e-05,False
Shc3,4.4607444,2.1925716,8.167542068588912e-06,4.270999662588065e-05,False
Cmtm4,4.4597144,0.5732247,8.206888974112995e-06,4.290402842817498e-05,False
Atp6ap1,4.4590335,0.42791322,8.233008157688321e-06,4.302882117149011e-05,False
Atg5,4.455329,0.35471466,8.37646817568882e-06,4.3754700986492446e-05,False
Zfp930,4.4529867,0.99758744,8.468405715911292e-06,4.422286957621452e-05,False
D16Ertd472e,4.4513087,0.46869653,8.534853682195313e-06,4.454555893742462e-05,False
Bad,4.447388,0.35704127,8.692066228879144e-06,4.535372288836367e-05,False
Dld,4.446657,0.28584927,8.721681499462343e-06,4.54958468842218e-05,False
S100a4,4.4459763,1.9790487,8.749364317938436e-06,4.561001353361797e-05,False
Agtrap,4.4459763,2.5613494,8.749364317938436e-06,4.561001353361797e-05,False
Siva1,4.443933,0.26173657,8.83291747257648e-06,4.602592091141879e-05,False
Aldh9a1,4.4428697,0.8348731,8.876693321388581e-06,4.6241435350586845e-05,False
Yipf1,4.4422717,0.464431,8.901408261532408e-06,4.6344954493326644e-05,False
Nsa2,4.4401784,0.17847188,8.988429396903264e-06,4.6772580268442514e-05,False
Sacs,4.439531,0.41560683,9.01552884842343e-06,4.690084442239087e-05,False
Aph1a,4.4392314,0.38311714,9.028062601847113e-06,4.69532853632478e-05,False
Tars2,4.436374,0.694196,9.148672230751136e-06,4.7554708806177617e-05,False
Mertk,4.430361,2.5305002,9.40756256313847e-06,4.887387076436134e-05,False
Ext2,4.4301777,0.57601565,9.415537933868415e-06,4.890202999085688e-05,False
St3gal4,4.4299784,0.5292115,9.424245705009075e-06,4.893397681719172e-05,False
Psmf1,4.428417,0.4387287,9.492723253475186e-06,4.927616771040456e-05,False
P2ry1,4.425958,2.6245186,9.60150322814519e-06,4.9800317149992084e-05,False
Rsl24d1,4.4214067,0.2893844,9.806043815987509e-06,5.080613768115456e-05,False
Agbl3,4.420443,1.1981995,9.8498713009623e-06,5.101940103629701e-05,False
Metap2,4.420078,0.14873384,9.866544413661755e-06,5.109193547972736e-05,False
Gorasp2,4.419247,0.39789128,9.904538164994483e-06,5.126093995127891e-05,False
Usp10,4.4183335,0.3649704,9.946492686169775e-06,5.146415883227989e-05,False
Kti12,4.4167385,0.5525035,1.0020129412802525e-05,5.1817145861017975e-05,False
Pdk2,4.414147,1.4573302,1.0140900787566074e-05,5.2399217109402556e-05,False
Afg3l2,4.4133,0.65067387,1.0180684380897982e-05,5.259058525398286e-05,False
Chrac1,4.4121537,0.40512076,1.023474655476649e-05,5.285558939872527e-05,False
Mpv17,4.4115057,0.49844956,1.0265424601112432e-05,5.299971983833041e-05,False
Cdk7,4.4103594,0.48327804,1.031991639546079e-05,5.326668821270876e-05,False
Lpin2,4.406339,0.44578922,1.0513224202777032e-05,5.424982421594759e-05,False
Sik3,4.4037642,0.6025188,1.0638848425651056e-05,5.488326685135729e-05,False
Psmc5,4.4026513,0.21686544,1.0693593068153238e-05,5.515081588018993e-05,False
Tmem234,4.399877,0.2053035,1.0831219361162927e-05,5.5845556937849474e-05,False
Jarid2,4.398681,0.3455814,1.0891075546413846e-05,5.6108827693893566e-05,False
Car3,4.395541,1.5386474,1.1049704358914351e-05,5.6895424192967925e-05,False
Mrps24,4.3942122,0.2120657,1.1117511166051014e-05,5.719839951802429e-05,False
Sccpdh,4.3940463,0.43725955,1.112601489564258e-05,5.722676675294366e-05,False
Sox13,4.3918037,1.4725257,1.1241424763590608e-05,5.778931736512508e-05,False
Nudc,4.389162,0.1464431,1.1378817748591637e-05,5.8448521978071755e-05,False
Naa20,4.3888464,0.32287022,1.1395342594578568e-05,5.851769839485892e-05,False
Uvssa,4.3835306,0.7543164,1.1677121570496834e-05,5.9916469098589515e-05,False
AI413582,4.3828163,1.4291786,1.1715488711713658e-05,6.0097222850036904e-05,False
Emc8,4.380491,0.25184378,1.1841240343675103e-05,6.070975058601602e-05,False
Trp53rka,4.3785305,0.48651046,1.1948230551233501e-05,6.122548447658848e-05,False
Ephx4,4.3769355,2.0924184,1.2035953448520864e-05,6.162309940100608e-05,False
